"","ID","module_label","module_color"
"556","TraesCS1A02G092500","ME149","lavenderblush3"
"557","TraesCS1A02G092700","ME53","firebrick2"
"558","TraesCS1A02G092900","ME55","antiquewhite4"
"559","TraesCS1A02G093000","ME45","antiquewhite4"
"560","TraesCS1A02G093300","ME14","brown"
"561","TraesCS1A02G093400","ME107","darkseagreen"
"562","TraesCS1A02G093500","ME162","brown"
"563","TraesCS1A02G093700","ME17","skyblue"
"564","TraesCS1A02G093800","ME78","ivory"
"565","TraesCS1A02G093900","ME13","antiquewhite4"
"566","TraesCS1A02G094000","ME43","antiquewhite4"
"567","TraesCS1A02G094800","ME48","antiquewhite4"
"568","TraesCS1A02G095000","ME129","antiquewhite4"
"569","TraesCS1A02G095100","ME25","darkolivegreen"
"570","TraesCS1A02G095200","ME37","plum2"
"571","TraesCS1A02G095400","ME65","darkolivegreen"
"572","TraesCS1A02G095500","ME12","brown"
"573","TraesCS1A02G095600","ME77","brown"
"574","TraesCS1A02G095700","ME1","lightsteelblue1"
"575","TraesCS1A02G095800","ME82","brown"
"576","TraesCS1A02G096000","ME20","darkolivegreen"
"577","TraesCS1A02G096100","ME150","honeydew1"
"578","TraesCS1A02G096200","ME50","brown"
"579","TraesCS1A02G096500","ME68","antiquewhite4"
"580","TraesCS1A02G096600","ME97","firebrick4"
"581","TraesCS1A02G097000","ME163","brown"
"582","TraesCS1A02G097100","ME31","antiquewhite4"
"583","TraesCS1A02G097200","ME119","darkred"
"584","TraesCS1A02G097300","ME27","antiquewhite4"
"585","TraesCS1A02G097400","ME167","darkred"
"586","TraesCS1A02G097500","ME100","antiquewhite4"
"587","TraesCS1A02G097600","ME139","brown"
"588","TraesCS1A02G097700","ME96","brown"
"589","TraesCS1A02G098800","ME103","brown"
"590","TraesCS1A02G098900","ME122","brown"
"591","TraesCS1A02G099000","ME32","firebrick4"
"592","TraesCS1A02G099200","ME91","brown"
"593","TraesCS1A02G099300","ME140","brown"
"594","TraesCS1A02G099400","ME165","darkslateblue"
"595","TraesCS1A02G099500","ME81","brown"
"596","TraesCS1A02G099600","ME121","darkred"
"597","TraesCS1A02G099700","ME42","royalblue3"
"598","TraesCS1A02G099800","ME125","magenta3"
"599","TraesCS1A02G099900","ME19","brown"
"600","TraesCS1A02G100000","ME111","brown"
"601","TraesCS1A02G100100","ME15","salmon"
"602","TraesCS1A02G100200","ME133","orange"
"603","TraesCS1A02G100300","ME177","bisque4"
"604","TraesCS1A02G100400","ME47","skyblue"
"605","TraesCS1A02G100500","ME28","antiquewhite4"
"606","TraesCS1A02G100600","ME156","antiquewhite4"
"607","TraesCS1A02G100800","ME51","antiquewhite4"
"608","TraesCS1A02G101000","ME113","pink3"
"609","TraesCS1A02G101100","ME49","firebrick4"
"610","TraesCS1A02G101200","ME69","brown"
"611","TraesCS1A02G101300","ME76","darkolivegreen"
"612","TraesCS1A02G101500","ME58","darkred"
"613","TraesCS1A02G101600","ME64","brown"
"614","TraesCS1A02G101700","ME35","lightpink4"
"615","TraesCS1A02G101800","ME70","blue2"
"616","TraesCS1A02G101900","ME29","paleturquoise"
"617","TraesCS1A02G102300","ME157","pink3"
"618","TraesCS1A02G102500","ME21","antiquewhite4"
"619","TraesCS1A02G102600","ME73","antiquewhite4"
"620","TraesCS1A02G102700","ME57","antiquewhite4"
"621","TraesCS1A02G102800","ME181","darkolivegreen2"
"622","TraesCS1A02G102900","ME34","pink3"
"623","TraesCS1A02G103000","ME56","antiquewhite4"
"624","TraesCS1A02G103100","ME179","orange"
"625","TraesCS1A02G103900","ME5","brown"
"626","TraesCS1A02G104000","ME120","darkolivegreen"
"627","TraesCS1A02G104200","ME178","maroon"
"628","TraesCS1A02G104500","ME90","tan"
"629","TraesCS1A02G104700","ME101","antiquewhite4"
"630","TraesCS1A02G105300","ME39","brown"
"631","TraesCS1A02G105400","ME149","antiquewhite4"
"632","TraesCS1A02G105500","ME53","darkred"
"633","TraesCS1A02G105600","ME55","green4"
"634","TraesCS1A02G105700","ME45","antiquewhite4"
"635","TraesCS1A02G105800","ME14","brown"
"636","TraesCS1A02G105900","ME107","darkred"
"637","TraesCS1A02G106000","ME162","brown"
"638","TraesCS1A02G106100","ME17","antiquewhite4"
"639","TraesCS1A02G106200","ME78","antiquewhite4"
"640","TraesCS1A02G106300","ME13","brown"
"641","TraesCS1A02G106500","ME43","antiquewhite4"
"642","TraesCS1A02G106600","ME48","brown"
"643","TraesCS1A02G106700","ME129","darkolivegreen"
"644","TraesCS1A02G107300","ME25","darkolivegreen"
"645","TraesCS1A02G107500","ME37","darkred"
"646","TraesCS1A02G107600","ME65","darkred"
"647","TraesCS1A02G107700","ME12","coral3"
"648","TraesCS1A02G107800","ME77","firebrick2"
"649","TraesCS1A02G107900","ME1","mediumpurple1"
"650","TraesCS1A02G108000","ME82","lightsteelblue1"
"651","TraesCS1A02G108100","ME20","bisque4"
"652","TraesCS1A02G108200","ME150","lightpink2"
"653","TraesCS1A02G108300","ME50","darkred"
"654","TraesCS1A02G108400","ME68","antiquewhite4"
"655","TraesCS1A02G108600","ME97","antiquewhite4"
"656","TraesCS1A02G108800","ME163","antiquewhite4"
"657","TraesCS1A02G108900","ME31","brown"
"658","TraesCS1A02G109000","ME119","brown"
"659","TraesCS1A02G109100","ME27","antiquewhite4"
"660","TraesCS1A02G109200","ME167","darkred"
"661","TraesCS1A02G109300","ME100","firebrick4"
"662","TraesCS1A02G109400","ME139","lightpink2"
"663","TraesCS1A02G109500","ME96","darkred"
"664","TraesCS1A02G109600","ME103","darkseagreen"
"665","TraesCS1A02G109700","ME122","darkred"
"666","TraesCS1A02G110000","ME32","brown"
"667","TraesCS1A02G110100","ME91","antiquewhite4"
"668","TraesCS1A02G110200","ME140","darkred"
"669","TraesCS1A02G110300","ME165","darkred"
"670","TraesCS1A02G110500","ME81","antiquewhite4"
"671","TraesCS1A02G110700","ME121","antiquewhite4"
"672","TraesCS1A02G110800","ME42","antiquewhite4"
"673","TraesCS1A02G110900","ME125","brown"
"674","TraesCS1A02G111000","ME19","brown"
"675","TraesCS1A02G111100","ME111","lightpink2"
"676","TraesCS1A02G111300","ME15","darkred"
"677","TraesCS1A02G111400","ME133","brown"
"678","TraesCS1A02G111500","ME177","darkred"
"679","TraesCS1A02G111600","ME47","skyblue"
"680","TraesCS1A02G111800","ME28","bisque4"
"681","TraesCS1A02G111900","ME156","plum2"
"682","TraesCS1A02G112000","ME51","orangered4"
"683","TraesCS1A02G112100","ME113","darkseagreen"
"684","TraesCS1A02G112200","ME49","antiquewhite4"
"685","TraesCS1A02G112400","ME69","antiquewhite4"
"686","TraesCS1A02G112500","ME76","antiquewhite4"
"687","TraesCS1A02G112600","ME58","darkred"
"688","TraesCS1A02G112700","ME64","antiquewhite4"
"689","TraesCS1A02G112800","ME35","lightsteelblue1"
"690","TraesCS1A02G112900","ME70","orange"
"691","TraesCS1A02G113100","ME29","antiquewhite4"
"692","TraesCS1A02G113200","ME157","brown"
"693","TraesCS1A02G113300","ME21","brown"
"694","TraesCS1A02G113600","ME73","darkred"
"695","TraesCS1A02G113700","ME57","darkolivegreen"
"696","TraesCS1A02G114000","ME181","lightsteelblue"
"697","TraesCS1A02G114100","ME34","darkmagenta"
"698","TraesCS1A02G114300","ME56","firebrick2"
"699","TraesCS1A02G114400","ME179","brown"
"700","TraesCS1A02G114600","ME5","brown"
"701","TraesCS1A02G114700","ME120","lightcyan1"
"702","TraesCS1A02G114800","ME178","chocolate2"
"703","TraesCS1A02G115000","ME90","brown"
"704","TraesCS1A02G115100","ME101","lightskyblue3"
"705","TraesCS1A02G115200","ME39","grey60"
"706","TraesCS1A02G115300","ME149","antiquewhite4"
"707","TraesCS1A02G115400","ME53","mediumpurple1"
"708","TraesCS1A02G115500","ME55","antiquewhite4"
"709","TraesCS1A02G115600","ME45","darkred"
"710","TraesCS1A02G115700","ME14","ivory"
"711","TraesCS1A02G115900","ME107","darkred"
"712","TraesCS1A02G116000","ME162","darkred"
"713","TraesCS1A02G116200","ME17","brown"
"714","TraesCS1A02G116300","ME78","darkseagreen"
"715","TraesCS1A02G116500","ME13","antiquewhite4"
"716","TraesCS1A02G116600","ME43","plum2"
"717","TraesCS1A02G116700","ME48","brown"
"718","TraesCS1A02G116800","ME129","ivory"
"719","TraesCS1A02G116900","ME25","antiquewhite4"
"720","TraesCS1A02G117000","ME37","tan"
"721","TraesCS1A02G117100","ME65","darkorange2"
"722","TraesCS1A02G117300","ME12","cyan"
"723","TraesCS1A02G117400","ME77","cyan"
"724","TraesCS1A02G117500","ME1","darkred"
"725","TraesCS1A02G117600","ME82","orange"
"726","TraesCS1A02G117700","ME20","darkorange2"
"727","TraesCS1A02G118200","ME150","antiquewhite4"
"728","TraesCS1A02G118300","ME50","antiquewhite4"
"729","TraesCS1A02G118400","ME68","antiquewhite4"
"730","TraesCS1A02G118700","ME97","darkolivegreen"
"731","TraesCS1A02G118800","ME163","darkolivegreen2"
"732","TraesCS1A02G118900","ME31","cyan"
"733","TraesCS1A02G119000","ME119","antiquewhite4"
"734","TraesCS1A02G119100","ME27","firebrick2"
"735","TraesCS1A02G119200","ME167","darkred"
"736","TraesCS1A02G119300","ME100","darkred"
"737","TraesCS1A02G119500","ME139","antiquewhite4"
"738","TraesCS1A02G119600","ME96","antiquewhite4"
"739","TraesCS1A02G119700","ME103","skyblue"
"740","TraesCS1A02G119800","ME122","firebrick4"
"741","TraesCS1A02G119900","ME32","darkred"
"742","TraesCS1A02G120000","ME91","firebrick2"
"743","TraesCS1A02G120100","ME140","grey60"
"744","TraesCS1A02G120200","ME165","antiquewhite4"
"745","TraesCS1A02G120300","ME81","maroon"
"746","TraesCS1A02G120400","ME121","darkolivegreen"
"747","TraesCS1A02G120500","ME42","firebrick2"
"748","TraesCS1A02G120600","ME125","brown"
"749","TraesCS1A02G120800","ME19","brown"
"750","TraesCS1A02G120900","ME111","lavenderblush3"
"751","TraesCS1A02G121000","ME15","darkred"
"752","TraesCS1A02G121100","ME133","orange"
"753","TraesCS1A02G121200","ME177","antiquewhite4"
"754","TraesCS1A02G121300","ME47","chocolate2"
"755","TraesCS1A02G121400","ME28","darkred"
"756","TraesCS1A02G121500","ME156","brown"
"757","TraesCS1A02G121700","ME51","brown"
"758","TraesCS1A02G121800","ME113","brown"
"759","TraesCS1A02G122000","ME49","brown"
"760","TraesCS1A02G122100","ME69","firebrick2"
"761","TraesCS1A02G122200","ME76","lightsteelblue"
"762","TraesCS1A02G122300","ME58","antiquewhite4"
"763","TraesCS1A02G122400","ME64","ivory"
"764","TraesCS1A02G122500","ME35","brown"
"765","TraesCS1A02G122600","ME70","magenta4"
"766","TraesCS1A02G122700","ME29","darkred"
"767","TraesCS1A02G122800","ME157","bisque4"
"768","TraesCS1A02G123000","ME21","brown"
"769","TraesCS1A02G123100","ME73","darkred"
"770","TraesCS1A02G123300","ME57","plum2"
"771","TraesCS1A02G123500","ME181","darkmagenta"
"772","TraesCS1A02G123600","ME34","darkred"
"773","TraesCS1A02G123800","ME56","brown"
"774","TraesCS1A02G123900","ME179","lightpink2"
"775","TraesCS1A02G124000","ME5","lightsteelblue1"
"776","TraesCS1A02G124100","ME120","brown"
"777","TraesCS1A02G124200","ME178","brown"
"778","TraesCS1A02G124300","ME90","darkolivegreen"
"779","TraesCS1A02G124400","ME101","antiquewhite4"
"780","TraesCS1A02G124500","ME39","darkred"
"781","TraesCS1A02G124600","ME149","brown"
"782","TraesCS1A02G124700","ME53","royalblue"
"783","TraesCS1A02G124800","ME55","brown3"
"784","TraesCS1A02G124900","ME45","antiquewhite4"
"785","TraesCS1A02G125000","ME14","brown"
"786","TraesCS1A02G125100","ME107","antiquewhite4"
"787","TraesCS1A02G125200","ME162","pink3"
"788","TraesCS1A02G125300","ME17","antiquewhite4"
"789","TraesCS1A02G125400","ME78","brown"
"790","TraesCS1A02G125500","ME13","orangered4"
"791","TraesCS1A02G125600","ME43","brown"
"792","TraesCS1A02G125700","ME48","honeydew1"
"793","TraesCS1A02G125900","ME129","darkred"
"794","TraesCS1A02G126000","ME25","magenta3"
"795","TraesCS1A02G126100","ME37","antiquewhite4"
"796","TraesCS1A02G126300","ME65","firebrick2"
"797","TraesCS1A02G126500","ME12","royalblue"
"798","TraesCS1A02G126600","ME77","darkred"
"799","TraesCS1A02G126800","ME1","bisque4"
"800","TraesCS1A02G126900","ME82","green4"
"801","TraesCS1A02G127000","ME20","antiquewhite4"
"802","TraesCS1A02G127100","ME150","lightsteelblue1"
"803","TraesCS1A02G127400","ME50","orange"
"804","TraesCS1A02G127500","ME68","antiquewhite4"
"805","TraesCS1A02G127600","ME97","brown"
"806","TraesCS1A02G127700","ME163","chocolate2"
"807","TraesCS1A02G127900","ME31","antiquewhite4"
"808","TraesCS1A02G128000","ME119","sienna3"
"809","TraesCS1A02G128100","ME27","brown"
"810","TraesCS1A02G128200","ME167","tan"
"811","TraesCS1A02G128300","ME100","palevioletred1"
"812","TraesCS1A02G128500","ME139","darkviolet"
"813","TraesCS1A02G128600","ME96","antiquewhite1"
"814","TraesCS1A02G128700","ME103","lavenderblush3"
"815","TraesCS1A02G128900","ME122","brown"
"816","TraesCS1A02G129100","ME32","antiquewhite4"
"817","TraesCS1A02G129200","ME91","brown"
"818","TraesCS1A02G129300","ME140","antiquewhite4"
"819","TraesCS1A02G129400","ME165","salmon"
"820","TraesCS1A02G129500","ME81","green3"
"821","TraesCS1A02G129600","ME121","darkred"
"822","TraesCS1A02G129700","ME42","ivory"
"823","TraesCS1A02G129800","ME125","orange"
"824","TraesCS1A02G130000","ME19","darkslateblue"
"825","TraesCS1A02G130100","ME111","orange"
"826","TraesCS1A02G130200","ME15","royalblue"
"827","TraesCS1A02G130600","ME133","antiquewhite4"
"828","TraesCS1A02G130700","ME177","brown"
"829","TraesCS1A02G130800","ME47","darkolivegreen"
"830","TraesCS1A02G130900","ME28","plum3"
"831","TraesCS1A02G131000","ME156","darkolivegreen"
"832","TraesCS1A02G131100","ME51","darkred"
"833","TraesCS1A02G131200","ME113","chocolate2"
"834","TraesCS1A02G131300","ME49","firebrick4"
"835","TraesCS1A02G131400","ME69","antiquewhite4"
"836","TraesCS1A02G131500","ME76","aliceblue"
"837","TraesCS1A02G131600","ME58","darkolivegreen"
"838","TraesCS1A02G131800","ME64","lightsteelblue1"
"839","TraesCS1A02G131900","ME35","magenta3"
"840","TraesCS1A02G132000","ME70","firebrick2"
"841","TraesCS1A02G132300","ME29","firebrick2"
"842","TraesCS1A02G132400","ME157","lightsteelblue1"
"843","TraesCS1A02G132500","ME21","lavenderblush3"
"844","TraesCS1A02G132600","ME73","antiquewhite4"
"845","TraesCS1A02G132900","ME57","darkslateblue"
"846","TraesCS1A02G133100","ME181","antiquewhite4"
"847","TraesCS1A02G133300","ME34","darkseagreen"
"848","TraesCS1A02G133400","ME56","orange"
"849","TraesCS1A02G133500","ME179","antiquewhite4"
"850","TraesCS1A02G133600","ME5","mediumpurple"
"851","TraesCS1A02G133700","ME120","antiquewhite4"
"852","TraesCS1A02G133800","ME178","brown"
"853","TraesCS1A02G133900","ME90","antiquewhite4"
"854","TraesCS1A02G134000","ME101","brown"
"855","TraesCS1A02G134100","ME39","brown"
"856","TraesCS1A02G134200","ME149","tan"
"857","TraesCS1A02G134300","ME53","plum2"
"858","TraesCS1A02G134400","ME55","magenta1"
"859","TraesCS1A02G134500","ME45","antiquewhite4"
"860","TraesCS1A02G134600","ME14","lightskyblue3"
"861","TraesCS1A02G134700","ME107","cornflowerblue"
"862","TraesCS1A02G134800","ME162","orange"
"863","TraesCS1A02G135000","ME17","orange"
"864","TraesCS1A02G135100","ME78","darkseagreen"
"865","TraesCS1A02G135300","ME13","firebrick2"
"866","TraesCS1A02G135600","ME43","green2"
"867","TraesCS1A02G135700","ME48","brown"
"868","TraesCS1A02G135800","ME129","brown"
"869","TraesCS1A02G135900","ME25","darkmagenta"
"870","TraesCS1A02G136000","ME37","mistyrose"
"871","TraesCS1A02G136100","ME65","palevioletred1"
"872","TraesCS1A02G136200","ME12","darkolivegreen2"
"873","TraesCS1A02G136400","ME77","plum3"
"874","TraesCS1A02G136500","ME1","brown"
"875","TraesCS1A02G136600","ME82","antiquewhite4"
"876","TraesCS1A02G136700","ME20","orange"
"877","TraesCS1A02G136800","ME150","antiquewhite4"
"878","TraesCS1A02G136900","ME50","brown"
"879","TraesCS1A02G137000","ME68","antiquewhite4"
"880","TraesCS1A02G137100","ME97","lightblue4"
"881","TraesCS1A02G137200","ME163","darkred"
"882","TraesCS1A02G137300","ME31","skyblue"
"883","TraesCS1A02G137400","ME119","antiquewhite4"
"884","TraesCS1A02G137500","ME27","antiquewhite4"
"885","TraesCS1A02G137600","ME167","lavenderblush3"
"886","TraesCS1A02G137700","ME100","firebrick4"
"887","TraesCS1A02G137800","ME139","magenta3"
"888","TraesCS1A02G137900","ME96","darkmagenta"
"889","TraesCS1A02G138000","ME103","brown"
"890","TraesCS1A02G138100","ME122","antiquewhite4"
"891","TraesCS1A02G138200","ME32","mistyrose"
"892","TraesCS1A02G138300","ME91","maroon"
"893","TraesCS1A02G138400","ME140","antiquewhite4"
"894","TraesCS1A02G138500","ME165","palevioletred1"
"895","TraesCS1A02G138600","ME81","antiquewhite4"
"896","TraesCS1A02G138800","ME121","lightsteelblue1"
"897","TraesCS1A02G138900","ME42","darkslateblue"
"898","TraesCS1A02G139100","ME125","darkred"
"899","TraesCS1A02G139300","ME19","brown"
"900","TraesCS1A02G139400","ME111","darkred"
"901","TraesCS1A02G139500","ME15","darkred"
"902","TraesCS1A02G139600","ME133","cyan"
"903","TraesCS1A02G139700","ME177","brown"
"904","TraesCS1A02G139900","ME47","darkred"
"905","TraesCS1A02G140100","ME28","cornflowerblue"
"906","TraesCS1A02G140300","ME156","orange"
"907","TraesCS1A02G140400","ME51","maroon"
"908","TraesCS1A02G140600","ME113","brown"
"909","TraesCS1A02G140700","ME49","cyan"
"910","TraesCS1A02G140800","ME69","royalblue"
"911","TraesCS1A02G140900","ME76","darkred"
"912","TraesCS1A02G141000","ME58","aliceblue"
"913","TraesCS1A02G141100","ME64","darkorange2"
"914","TraesCS1A02G141200","ME35","tan"
"915","TraesCS1A02G141300","ME70","antiquewhite4"
"916","TraesCS1A02G141400","ME29","brown"
"917","TraesCS1A02G141500","ME157","brown"
"918","TraesCS1A02G141600","ME21","lightpink2"
"919","TraesCS1A02G141700","ME73","darkred"
"920","TraesCS1A02G141900","ME57","ivory"
"921","TraesCS1A02G142000","ME181","antiquewhite4"
"922","TraesCS1A02G142100","ME34","blue2"
"923","TraesCS1A02G142200","ME56","brown"
"924","TraesCS1A02G142300","ME179","darkred"
"925","TraesCS1A02G142400","ME5","antiquewhite4"
"926","TraesCS1A02G142500","ME120","brown"
"927","TraesCS1A02G142600","ME178","antiquewhite4"
"928","TraesCS1A02G142700","ME90","brown"
"929","TraesCS1A02G142800","ME101","magenta3"
"930","TraesCS1A02G142900","ME39","darkred"
"931","TraesCS1A02G143000","ME149","brown"
"932","TraesCS1A02G143100","ME53","antiquewhite4"
"933","TraesCS1A02G143200","ME55","brown"
"934","TraesCS1A02G143300","ME45","bisque4"
"935","TraesCS1A02G143400","ME14","antiquewhite4"
"936","TraesCS1A02G143500","ME107","brown"
"937","TraesCS1A02G143600","ME162","green3"
"938","TraesCS1A02G143700","ME17","salmon"
"939","TraesCS1A02G143800","ME78","antiquewhite4"
"940","TraesCS1A02G143900","ME13","brown"
"941","TraesCS1A02G144000","ME43","brown"
"942","TraesCS1A02G144200","ME48","antiquewhite4"
"943","TraesCS1A02G144600","ME129","green3"
"944","TraesCS1A02G144700","ME25","darkolivegreen2"
"945","TraesCS1A02G144800","ME37","antiquewhite4"
"946","TraesCS1A02G145000","ME65","antiquewhite4"
"947","TraesCS1A02G145100","ME12","darkolivegreen"
"948","TraesCS1A02G145500","ME77","deeppink"
"949","TraesCS1A02G145600","ME1","lightsteelblue1"
"950","TraesCS1A02G145700","ME82","green3"
"951","TraesCS1A02G145800","ME20","darkred"
"952","TraesCS1A02G145900","ME150","darkred"
"953","TraesCS1A02G146000","ME50","brown"
"954","TraesCS1A02G146200","ME68","darkred"
"955","TraesCS1A02G146400","ME97","antiquewhite4"
"956","TraesCS1A02G146600","ME163","antiquewhite4"
"957","TraesCS1A02G146900","ME31","brown"
"958","TraesCS1A02G147000","ME119","antiquewhite4"
"959","TraesCS1A02G147300","ME27","brown"
"960","TraesCS1A02G147400","ME167","antiquewhite4"
"961","TraesCS1A02G147500","ME100","plum2"
"962","TraesCS1A02G147600","ME139","darkseagreen"
"963","TraesCS1A02G147700","ME96","brown"
"964","TraesCS1A02G148000","ME103","plum3"
"965","TraesCS1A02G148300","ME122","orange"
"966","TraesCS1A02G148400","ME32","antiquewhite4"
"967","TraesCS1A02G148600","ME91","orange"
"968","TraesCS1A02G149000","ME140","lightsteelblue1"
"969","TraesCS1A02G149100","ME165","lightpink2"
"970","TraesCS1A02G149200","ME81","antiquewhite4"
"971","TraesCS1A02G149300","ME121","salmon"
"972","TraesCS1A02G149500","ME42","brown"
"973","TraesCS1A02G149600","ME125","antiquewhite4"
"974","TraesCS1A02G149700","ME19","brown"
"975","TraesCS1A02G149800","ME111","brown"
"976","TraesCS1A02G150000","ME15","blue2"
"977","TraesCS1A02G150100","ME133","brown"
"978","TraesCS1A02G150200","ME177","brown"
"979","TraesCS1A02G150400","ME47","brown"
